DASYLab - V 13.00.00
Worksheet name: 1702_SF
Recording date     : 19-2-2025, 10:06:27
Block length       : 64
Delta              : 0.01 sec.
Number of channels : 3
Measurement time[hh:mm:ss];6 [V];7 [V];8 [V];
00:00:00,72;-1,85;-1,79;0,14;
00:00:00,73;-1,86;-1,82;0,02;
00:00:00,74;-1,79;-1,84;-0,09;
00:00:00,75;-1,85;-1,87;-0,19;
00:00:00,76;-1,84;-1,89;-0,28;
00:00:00,77;-1,81;-1,91;-0,37;
00:00:00,78;-1,74;-1,93;-0,45;
00:00:00,79;-1,72;-1,94;-0,53;
00:00:00,80;-1,58;-1,95;-0,61;
00:00:00,81;-1,54;-1,96;-0,71;
00:00:00,82;-1,55;-1,96;-0,80;
00:00:00,83;-1,45;-1,96;-0,90;
00:00:00,84;-1,39;-1,96;-0,99;
00:00:00,85;-1,35;-1,95;-1,09;
00:00:00,86;-1,21;-1,94;-1,17;
00:00:00,87;-1,22;-1,93;-1,25;
00:00:00,88;-1,05;-1,91;-1,32;
00:00:00,89;-0,97;-1,90;-1,39;
00:00:00,90;-0,95;-1,87;-1,45;
00:00:00,91;-0,87;-1,85;-1,50;
00:00:00,92;-0,74;-1,82;-1,56;
00:00:00,93;-0,65;-1,79;-1,61;
00:00:00,94;-0,48;-1,77;-1,65;
00:00:00,95;-0,46;-1,73;-1,70;
00:00:00,96;-0,32;-1,69;-1,74;
00:00:00,97;-0,16;-1,66;-1,78;
00:00:00,98;-0,10;-1,62;-1,81;
00:00:00,99;0,07;-1,57;-1,85;
00:00:01,00;0,12;-1,53;-1,87;
00:00:01,01;0,26;-1,48;-1,90;
00:00:01,02;0,35;-1,43;-1,92;
00:00:01,03;0,53;-1,37;-1,93;
00:00:01,04;0,58;-1,31;-1,95;
00:00:01,05;0,71;-1,24;-1,96;
00:00:01,06;0,86;-1,17;-1,97;
00:00:01,07;0,96;-1,09;-1,97;
00:00:01,08;1,17;-1,01;-1,97;
00:00:01,09;1,28;-0,92;-1,97;
00:00:01,10;1,33;-0,82;-1,96;
00:00:01,11;1,54;-0,72;-1,96;
00:00:01,12;1,61;-0,62;-1,95;
00:00:01,13;1,70;-0,52;-1,94;
00:00:01,14;1,81;-0,41;-1,92;
00:00:01,15;1,88;-0,30;-1,91;
00:00:01,16;1,98;-0,19;-1,89;
00:00:01,17;2,10;-0,08;-1,86;
00:00:01,18;2,16;0,03;-1,84;
00:00:01,19;2,15;0,14;-1,81;
00:00:01,20;2,22;0,26;-1,78;
00:00:01,21;2,23;0,38;-1,74;
00:00:01,22;2,26;0,50;-1,70;
00:00:01,23;2,35;0,63;-1,66;
00:00:01,24;2,34;0,75;-1,61;
00:00:01,25;2,23;0,87;-1,56;
00:00:01,26;2,21;1,00;-1,51;
00:00:01,27;2,25;1,12;-1,45;
00:00:01,28;2,15;1,25;-1,39;
00:00:01,29;2,11;1,36;-1,32;
00:00:01,30;1,97;1,48;-1,25;
00:00:01,31;1,88;1,60;-1,18;
00:00:01,32;1,81;1,71;-1,10;
00:00:01,33;1,70;1,82;-1,01;
00:00:01,34;1,55;1,92;-0,92;
00:00:01,35;1,44;2,01;-0,83;
00:00:01,36;1,37;2,09;-0,74;
00:00:01,37;1,17;2,17;-0,64;
00:00:01,38;1,12;2,23;-0,54;
00:00:01,39;0,95;2,28;-0,43;
00:00:01,40;0,81;2,32;-0,33;
00:00:01,41;0,70;2,34;-0,22;
00:00:01,42;0,59;2,35;-0,11;
00:00:01,43;0,38;2,35;0,00;
00:00:01,44;0,32;2,33;0,12;
00:00:01,45;0,21;2,30;0,24;
00:00:01,46;0,03;2,26;0,36;
00:00:01,47;0,00;2,21;0,48;
00:00:01,48;-0,18;2,14;0,61;
00:00:01,49;-0,19;2,06;0,73;
00:00:01,50;-0,38;1,97;0,86;
00:00:01,51;-0,46;1,87;0,98;
00:00:01,52;-0,43;1,76;1,11;
00:00:01,53;-0,51;1,65;1,23;
00:00:01,54;-0,68;1,53;1,36;
00:00:01,55;-0,72;1,40;1,47;
00:00:01,56;-0,84;1,27;1,59;
00:00:01,57;-0,97;1,14;1,70;
00:00:01,58;-0,98;1,00;1,81;
00:00:01,59;-1,13;0,87;1,91;
00:00:01,60;-1,14;0,73;1,99;
00:00:01,61;-1,27;0,60;2,07;
00:00:01,62;-1,38;0,47;2,15;
00:00:01,63;-1,41;0,34;2,21;
00:00:01,64;-1,49;0,21;2,26;
00:00:01,65;-1,51;0,09;2,30;
00:00:01,66;-1,56;-0,02;2,33;
00:00:01,67;-1,63;-0,13;2,34;
00:00:01,68;-1,59;-0,23;2,34;
00:00:01,69;-1,69;-0,31;2,33;
00:00:01,70;-1,67;-0,39;2,31;
00:00:01,71;-1,80;-0,46;2,27;
00:00:01,72;-1,77;-0,53;2,22;
00:00:01,73;-1,80;-0,61;2,16;
00:00:01,74;-1,88;-0,70;2,09;
00:00:01,75;-1,90;-0,79;2,01;
00:00:01,76;-1,90;-0,88;1,91;
00:00:01,77;-1,89;-0,97;1,81;
00:00:01,78;-1,90;-1,06;1,70;
00:00:01,79;-1,87;-1,14;1,58;
00:00:01,80;-1,95;-1,22;1,46;
00:00:01,81;-1,95;-1,28;1,33;
00:00:01,82;-1,92;-1,34;1,21;
00:00:01,83;-1,99;-1,39;1,07;
00:00:01,84;-1,96;-1,44;0,94;
00:00:01,85;-1,90;-1,48;0,80;
00:00:01,86;-1,93;-1,52;0,67;
00:00:01,87;-1,90;-1,57;0,54;
00:00:01,88;-1,86;-1,60;0,41;
00:00:01,89;-1,85;-1,64;0,28;
00:00:01,90;-1,83;-1,67;0,16;
00:00:01,91;-1,80;-1,70;0,04;
00:00:01,92;-1,85;-1,73;-0,07;
00:00:01,93;-1,83;-1,75;-0,16;
00:00:01,94;-1,77;-1,77;-0,25;
00:00:01,95;-1,69;-1,79;-0,33;
00:00:01,96;-1,70;-1,81;-0,41;
00:00:01,97;-1,72;-1,82;-0,49;
00:00:01,98;-1,68;-1,83;-0,58;
00:00:01,99;-1,63;-1,84;-0,67;
00:00:02,00;-1,52;-1,84;-0,77;
00:00:02,01;-1,53;-1,85;-0,86;
00:00:02,02;-1,45;-1,85;-0,96;
00:00:02,03;-1,40;-1,85;-1,05;
00:00:02,04;-1,32;-1,85;-1,13;
00:00:02,05;-1,21;-1,85;-1,21;
00:00:02,06;-1,20;-1,84;-1,28;
00:00:02,07;-1,04;-1,83;-1,34;
00:00:02,08;-0,95;-1,82;-1,40;
00:00:02,09;-0,91;-1,80;-1,45;
00:00:02,10;-0,88;-1,79;-1,50;
00:00:02,11;-0,74;-1,77;-1,55;
00:00:02,12;-0,68;-1,74;-1,60;
00:00:02,13;-0,59;-1,72;-1,64;
00:00:02,14;-0,49;-1,69;-1,68;
00:00:02,15;-0,40;-1,66;-1,72;
00:00:02,16;-0,26;-1,62;-1,76;
00:00:02,17;-0,09;-1,59;-1,78;
00:00:02,18;-0,09;-1,55;-1,81;
00:00:02,19;0,09;-1,51;-1,83;
00:00:02,20;0,14;-1,46;-1,86;
00:00:02,21;0,31;-1,41;-1,87;
00:00:02,22;0,38;-1,36;-1,89;
00:00:02,23;0,51;-1,31;-1,90;
00:00:02,24;0,63;-1,25;-1,91;
00:00:02,25;0,82;-1,18;-1,91;
00:00:02,26;0,93;-1,10;-1,91;
00:00:02,27;1,05;-1,03;-1,91;
00:00:02,28;1,14;-0,94;-1,91;
00:00:02,29;1,23;-0,86;-1,90;
00:00:02,30;1,34;-0,76;-1,89;
00:00:02,31;1,46;-0,67;-1,88;
00:00:02,32;1,62;-0,57;-1,86;
00:00:02,33;1,74;-0,47;-1,85;
00:00:02,34;1,76;-0,37;-1,83;
00:00:02,35;1,84;-0,26;-1,80;
00:00:02,36;2,01;-0,16;-1,78;
00:00:02,37;2,06;-0,05;-1,75;
00:00:02,38;2,10;0,06;-1,72;
00:00:02,39;2,18;0,17;-1,69;
00:00:02,40;2,15;0,29;-1,65;
00:00:02,41;2,25;0,40;-1,61;
00:00:02,42;2,19;0,52;-1,57;
00:00:02,43;2,28;0,64;-1,53;
00:00:02,44;2,24;0,77;-1,48;
00:00:02,45;2,19;0,89;-1,43;
00:00:02,46;2,18;1,01;-1,37;
00:00:02,47;2,12;1,13;-1,31;
00:00:02,48;2,03;1,25;-1,25;
00:00:02,49;1,99;1,07;-1,18;
00:00:02,50;1,89;1,37;-1,11;
00:00:02,51;1,87;1,58;-1,04;
00:00:02,52;1,69;1,70;-0,96;
00:00:02,53;1,68;1,80;-0,88;
00:00:02,54;1,51;1,89;-0,79;
00:00:02,55;1,41;1,97;-0,70;
00:00:02,56;1,29;2,05;-0,61;
00:00:02,57;1,20;2,11;-0,51;
00:00:02,58;1,02;2,17;-0,42;
00:00:02,59;0,90;2,21;-0,32;
00:00:02,60;0,73;2,25;-0,22;
00:00:02,61;0,69;2,27;-0,11;
00:00:02,62;0,51;2,28;-0,01;
00:00:02,63;0,43;2,27;0,10;
00:00:02,64;0,26;2,26;0,21;
00:00:02,65;0,12;2,23;0,33;
00:00:02,66;0,00;2,19;0,44;
00:00:02,67;-0,13;2,14;0,56;
00:00:02,68;-0,19;2,07;0,69;
00:00:02,69;-0,31;1,99;0,81;
00:00:02,70;-0,38;1,91;0,93;
00:00:02,71;-0,40;1,75;1,05;
00:00:02,72;-0,53;1,59;1,17;
00:00:02,73;-0,62;1,54;1,28;
00:00:02,74;-0,60;1,47;1,40;
00:00:02,75;-0,73;1,36;1,51;
00:00:02,76;-0,77;1,23;1,61;
00:00:02,77;-0,97;1,11;1,71;
00:00:02,78;-1,05;0,98;1,81;
00:00:02,79;-1,04;0,85;1,90;
00:00:02,80;-1,21;0,72;1,98;
00:00:02,81;-1,23;0,60;2,05;
00:00:02,82;-1,29;0,47;2,11;
00:00:02,83;-1,36;0,35;2,17;
00:00:02,84;-1,42;0,23;2,21;
00:00:02,85;-1,53;0,12;2,24;
00:00:02,86;-1,58;0,02;2,26;
00:00:02,87;-1,57;-0,07;2,27;
00:00:02,88;-1,58;-0,16;2,26;
00:00:02,89;-1,62;-0,23;2,25;
00:00:02,90;-1,73;-0,31;2,22;
00:00:02,91;-1,68;-0,38;2,18;
00:00:02,92;-1,71;-0,46;2,14;
00:00:02,93;-1,82;-0,54;2,08;
00:00:02,94;-1,85;-0,63;2,01;
00:00:02,95;-1,82;-0,73;1,92;
00:00:02,96;-1,88;-0,82;1,83;
00:00:02,97;-1,90;-0,91;1,73;
00:00:02,98;-1,84;-0,99;1,63;
00:00:02,99;-1,89;-1,07;1,51;
00:00:03,00;-1,84;-1,14;1,40;
00:00:03,01;-1,87;-1,21;1,27;
00:00:03,02;-1,95;-1,27;1,15;
00:00:03,03;-1,96;-1,32;1,02;
00:00:03,04;-1,95;-1,38;0,88;
00:00:03,05;-1,88;-1,43;0,75;
00:00:03,06;-1,84;-1,48;0,62;
00:00:03,07;-1,91;-1,53;0,49;
00:00:03,08;-1,91;-1,58;0,36;
00:00:03,09;-1,81;-1,62;0,23;
00:00:03,10;-1,87;-1,66;0,11;
00:00:03,11;-1,76;-1,70;0,00;
00:00:03,12;-1,74;-1,72;-0,10;
00:00:03,13;-1,80;-1,75;-0,20;
00:00:03,14;-1,81;-1,78;-0,28;
00:00:03,15;-1,68;-1,80;-0,36;
00:00:03,16;-1,67;-1,81;-0,44;
00:00:03,17;-1,61;-1,83;-0,52;
00:00:03,18;-1,64;-1,84;-0,61;
00:00:03,19;-1,62;-1,85;-0,70;
00:00:03,20;-1,49;-1,86;-0,79;
00:00:03,21;-1,46;-1,86;-0,89;
00:00:03,22;-1,47;-1,87;-0,98;
00:00:03,23;-1,36;-1,87;-1,07;
00:00:03,24;-1,34;-1,87;-1,15;
00:00:03,25;-1,21;-1,87;-1,22;
00:00:03,26;-1,22;-1,86;-1,29;
00:00:03,27;-1,15;-1,86;-1,35;
00:00:03,28;-1,04;-1,85;-1,40;
00:00:03,29;-0,90;-1,83;-1,45;
00:00:03,30;-0,82;-1,82;-1,50;
00:00:03,31;-0,75;-1,80;-1,54;
00:00:03,32;-0,63;-1,78;-1,59;
00:00:03,33;-0,54;-1,76;-1,63;
00:00:03,34;-0,44;-1,73;-1,66;
00:00:03,35;-0,33;-1,70;-1,70;
00:00:03,36;-0,26;-1,67;-1,73;
00:00:03,37;-0,21;-1,63;-1,75;
00:00:03,38;-0,08;-1,59;-1,77;
00:00:03,39;0,07;-1,55;-1,79;
00:00:03,40;0,18;-1,50;-1,81;
00:00:03,41;0,25;-1,45;-1,82;
00:00:03,42;0,40;-1,40;-1,83;
00:00:03,43;0,51;-1,34;-1,84;
00:00:03,44;0,58;-1,27;-1,85;
00:00:03,45;0,69;-1,20;-1,85;
00:00:03,46;0,91;-1,13;-1,85;
00:00:03,47;0,99;-1,05;-1,85;
00:00:03,48;1,06;-0,96;-1,85;
00:00:03,49;1,19;-0,87;-1,84;
00:00:03,50;1,28;-0,78;-1,83;
00:00:03,51;1,40;-0,69;-1,83;
00:00:03,52;1,54;-0,59;-1,81;
00:00:03,53;1,67;-0,50;-1,80;
00:00:03,54;1,74;-0,40;-1,78;
00:00:03,55;1,89;-0,30;-1,76;
00:00:03,56;1,90;-0,20;-1,74;
00:00:03,57;2,07;-0,09;-1,71;
00:00:03,58;2,05;0,01;-1,68;
00:00:03,59;2,10;0,13;-1,65;
00:00:03,60;2,21;0,24;-1,61;
00:00:03,61;2,18;0,36;-1,57;
00:00:03,62;2,22;0,48;-1,53;
00:00:03,63;2,31;0,61;-1,49;
00:00:03,64;2,29;0,73;-1,44;
00:00:03,65;2,19;0,85;-1,39;
00:00:03,66;2,26;0,98;-1,34;
00:00:03,67;2,11;1,10;-1,28;
00:00:03,68;2,14;1,23;-1,23;
00:00:03,69;1,99;1,33;-1,16;
00:00:03,70;1,98;1,33;-1,10;
00:00:03,71;1,90;1,52;-1,02;
00:00:03,72;1,71;1,68;-0,95;
00:00:03,73;1,64;1,81;-0,87;
00:00:03,74;1,52;1,92;-0,78;
00:00:03,75;1,45;2,01;-0,70;
00:00:03,76;1,25;2,10;-0,61;
00:00:03,77;1,18;2,17;-0,52;
00:00:03,78;1,08;2,24;-0,42;
00:00:03,79;0,89;2,30;-0,32;
00:00:03,80;0,72;2,34;-0,22;
00:00:03,81;0,64;2,37;-0,12;
00:00:03,82;0,54;2,38;-0,02;
00:00:03,83;0,39;2,39;0,08;
00:00:03,84;0,21;2,38;0,19;
00:00:03,85;0,10;2,36;0,30;
00:00:03,86;0,02;2,32;0,41;
00:00:03,87;-0,08;2,27;0,52;
00:00:03,88;-0,16;2,20;0,64;
00:00:03,89;-0,24;2,13;0,75;
00:00:03,90;-0,32;2,04;0,87;
00:00:03,91;-0,48;1,94;0,98;
00:00:03,92;-0,49;1,83;1,10;
00:00:03,93;-0,62;1,72;1,22;
00:00:03,94;-0,65;1,60;1,33;
00:00:03,95;-0,75;1,47;1,44;
00:00:03,96;-0,83;1,34;1,55;
00:00:03,97;-0,99;1,21;1,65;
00:00:03,98;-1,04;1,07;1,75;
00:00:03,99;-1,10;0,94;1,84;
00:00:04,00;-1,16;0,80;1,92;
00:00:04,01;-1,25;0,67;2,00;
00:00:04,02;-1,31;0,53;2,07;
00:00:04,03;-1,47;0,40;2,13;
00:00:04,04;-1,42;0,27;2,18;
00:00:04,05;-1,52;0,16;2,21;
00:00:04,06;-1,62;0,05;2,24;
00:00:04,07;-1,63;-0,06;2,25;
00:00:04,08;-1,64;-0,15;2,25;
00:00:04,09;-1,72;-0,23;2,24;
00:00:04,10;-1,75;-0,31;2,21;
00:00:04,11;-1,77;-0,40;2,18;
00:00:04,12;-1,81;-0,49;2,13;
00:00:04,13;-1,82;-0,59;2,06;
00:00:04,14;-1,86;-0,69;1,99;
00:00:04,15;-1,85;-0,79;1,91;
00:00:04,16;-1,89;-0,89;1,82;
00:00:04,17;-1,92;-0,99;1,72;
00:00:04,18;-1,94;-1,08;1,61;
00:00:04,19;-1,90;-1,16;1,50;
00:00:04,20;-1,96;-1,23;1,38;
00:00:04,21;-1,95;-1,30;1,26;
00:00:04,22;-1,92;-1,37;1,13;
00:00:04,23;-1,94;-1,43;1,00;
00:00:04,24;-1,96;-1,49;0,87;
00:00:04,25;-1,86;-1,54;0,74;
00:00:04,26;-1,93;-1,60;0,61;
00:00:04,27;-1,86;-1,65;0,48;
00:00:04,28;-1,82;-1,69;0,35;
00:00:04,29;-1,84;-1,73;0,22;
00:00:04,30;-1,80;-1,77;0,10;
00:00:04,31;-1,84;-1,80;-0,02;
00:00:04,32;-1,83;-1,83;-0,12;
00:00:04,33;-1,75;-1,86;-0,23;
00:00:04,34;-1,70;-1,88;-0,31;
00:00:04,35;-1,77;-1,89;-0,40;
00:00:04,36;-1,67;-1,91;-0,47;
00:00:04,37;-1,69;-1,92;-0,54;
00:00:04,38;-1,59;-1,93;-0,62;
00:00:04,39;-1,52;-1,94;-0,71;
00:00:04,40;-1,54;-1,94;-0,80;
00:00:04,41;-1,43;-1,95;-0,89;
00:00:04,42;-1,39;-1,95;-0,98;
00:00:04,43;-1,43;-1,95;-1,07;
00:00:04,44;-1,37;-1,94;-1,15;
00:00:04,45;-1,28;-1,94;-1,22;
00:00:04,46;-1,17;-1,93;-1,29;
00:00:04,47;-1,16;-1,92;-1,35;
00:00:04,48;-1,06;-1,91;-1,40;
00:00:04,49;-0,92;-1,89;-1,45;
00:00:04,50;-0,89;-1,87;-1,50;
00:00:04,51;-0,74;-1,85;-1,54;
00:00:04,52;-0,65;-1,82;-1,58;
00:00:04,53;-0,62;-1,80;-1,63;
00:00:04,54;-0,45;-1,77;-1,66;
00:00:04,55;-0,43;-1,73;-1,70;
00:00:04,56;-0,30;-1,69;-1,73;
00:00:04,57;-0,12;-1,65;-1,76;
00:00:04,58;-0,11;-1,61;-1,78;
00:00:04,59;0,07;-1,56;-1,80;
00:00:04,60;0,21;-1,51;-1,82;
00:00:04,61;0,24;-1,45;-1,83;
00:00:04,62;0,35;-1,39;-1,84;
00:00:04,63;0,47;-1,33;-1,86;
00:00:04,64;0,59;-1,26;-1,86;
00:00:04,65;0,81;-1,19;-1,87;
00:00:04,66;0,89;-1,10;-1,87;
00:00:04,67;1,04;-1,02;-1,87;
00:00:04,68;1,11;-0,92;-1,87;
00:00:04,69;1,22;-0,83;-1,86;
00:00:04,70;1,33;-0,73;-1,86;
00:00:04,71;1,51;-0,63;-1,85;
00:00:04,72;1,61;-0,52;-1,83;
00:00:04,73;1,64;-0,42;-1,82;
00:00:04,74;1,84;-0,31;-1,80;
00:00:04,75;1,93;-0,20;-1,78;
00:00:04,76;1,92;-0,09;-1,76;
00:00:04,77;2,00;0,02;-1,73;
00:00:04,78;2,08;0,14;-1,71;
00:00:04,79;2,12;0,26;-1,68;
00:00:04,80;2,26;0,38;-1,64;
00:00:04,81;2,22;0,51;-1,61;
00:00:04,82;2,22;0,64;-1,57;
00:00:04,83;2,32;0,76;-1,53;
00:00:04,84;2,31;0,89;-1,48;
00:00:04,85;2,25;1,02;-1,43;
00:00:04,86;2,18;1,15;-1,38;
00:00:04,87;2,12;1,27;-1,32;
00:00:04,88;2,12;1,40;-1,27;
00:00:04,89;1,98;1,52;-1,20;
00:00:04,90;1,95;1,64;-1,13;
00:00:04,91;1,82;1,75;-1,06;
00:00:04,92;1,81;1,86;-0,98;
00:00:04,93;1,65;1,96;-0,90;
00:00:04,94;1,55;2,06;-0,81;
00:00:04,95;1,36;2,14;-0,72;
00:00:04,96;1,23;2,22;-0,63;
00:00:04,97;1,14;2,29;-0,53;
00:00:04,98;1,04;2,34;-0,44;
00:00:04,99;0,84;2,38;-0,33;
00:00:05,00;0,70;2,41;-0,23;
00:00:05,01;0,67;2,42;-0,13;
00:00:05,02;0,49;2,42;-0,03;
00:00:05,03;0,41;2,42;0,08;
00:00:05,04;0,23;2,39;0,19;
00:00:05,05;0,08;2,36;0,30;
00:00:05,06;-0,04;2,31;0,42;
00:00:05,07;-0,08;2,25;0,54;
00:00:05,08;-0,24;2,17;0,66;
00:00:05,09;-0,23;2,08;0,78;
00:00:05,10;-0,35;1,98;0,90;
00:00:05,11;-0,47;1,87;1,02;
00:00:05,12;-0,45;1,76;1,14;
00:00:05,13;-0,63;1,63;1,26;
00:00:05,14;-0,67;1,50;1,37;
00:00:05,15;-0,72;1,37;1,48;
00:00:05,16;-0,82;1,24;1,59;
00:00:05,17;-0,99;1,10;1,69;
00:00:05,18;-1,05;0,97;1,79;
00:00:05,19;-1,13;0,83;1,88;
00:00:05,20;-1,17;0,70;1,96;
00:00:05,21;-1,32;0,56;2,03;
00:00:05,22;-1,29;0,44;2,10;
00:00:05,23;-1,40;0,31;2,15;
00:00:05,24;-1,50;0,19;2,19;
00:00:05,25;-1,46;0,07;2,22;
00:00:05,26;-1,54;-0,03;2,24;
00:00:05,27;-1,64;-0,13;2,24;
00:00:05,28;-1,58;-0,22;2,24;
00:00:05,29;-1,67;-0,30;2,22;
00:00:05,30;-1,73;-0,39;2,18;
00:00:05,31;-1,71;-0,47;2,14;
00:00:05,32;-1,70;-0,57;2,09;
00:00:05,33;-1,75;-0,67;2,02;
00:00:05,34;-1,75;-0,77;1,94;
00:00:05,35;-1,87;-0,87;1,86;
00:00:05,36;-1,79;-0,97;1,77;
00:00:05,37;-1,87;-1,06;1,67;
00:00:05,38;-1,91;-1,14;1,56;
00:00:05,39;-1,85;-1,22;1,45;
00:00:05,40;-1,90;-1,29;1,33;
00:00:05,41;-1,86;-1,35;1,21;
00:00:05,42;-1,94;-1,41;1,08;
00:00:05,43;-1,97;-1,46;0,96;
00:00:05,44;-1,92;-1,52;0,83;
00:00:05,45;-1,94;-1,57;0,70;
00:00:05,46;-1,85;-1,62;0,58;
00:00:05,47;-1,93;-1,66;0,45;
00:00:05,48;-1,85;-1,70;0,33;
00:00:05,49;-1,91;-1,74;0,21;
00:00:05,50;-1,91;-1,77;0,09;
00:00:05,51;-1,83;-1,80;-0,01;
00:00:05,52;-1,78;-1,83;-0,11;
00:00:05,53;-1,86;-1,85;-0,20;
00:00:05,54;-1,79;-1,87;-0,28;
00:00:05,55;-1,73;-1,89;-0,35;
00:00:05,56;-1,70;-1,91;-0,43;
00:00:05,57;-1,65;-1,92;-0,51;
00:00:05,58;-1,69;-1,93;-0,59;
00:00:05,59;-1,63;-1,94;-0,68;
00:00:05,60;-1,58;-1,94;-0,78;
00:00:05,61;-1,48;-1,95;-0,88;
00:00:05,62;-1,51;-1,95;-0,97;
00:00:05,63;-1,43;-1,94;-1,05;
00:00:05,64;-1,29;-1,94;-1,13;
00:00:05,65;-1,32;-1,93;-1,20;
00:00:05,66;-1,17;-1,92;-1,26;
00:00:05,67;-1,12;-1,90;-1,32;
00:00:05,68;-1,05;-1,89;-1,37;
00:00:05,69;-0,89;-1,86;-1,42;
00:00:05,70;-0,80;-1,84;-1,47;
00:00:05,71;-0,72;-1,81;-1,52;
00:00:05,72;-0,71;-1,78;-1,56;
00:00:05,73;-0,60;-1,75;-1,61;
00:00:05,74;-0,43;-1,71;-1,64;
00:00:05,75;-0,39;-1,67;-1,68;
00:00:05,76;-0,25;-1,63;-1,71;
00:00:05,77;-0,09;-1,58;-1,73;
00:00:05,78;-0,09;-1,54;-1,76;
00:00:05,79;0,11;-1,49;-1,78;
00:00:05,80;0,16;-1,43;-1,80;
00:00:05,81;0,28;-1,38;-1,81;
00:00:05,82;0,47;-1,32;-1,83;
00:00:05,83;0,54;-1,25;-1,84;
00:00:05,84;0,72;-1,18;-1,85;
00:00:05,85;0,87;-1,10;-1,86;
00:00:05,86;0,89;-1,02;-1,86;
00:00:05,87;1,03;-0,93;-1,86;
00:00:05,88;1,21;-0,84;-1,86;
00:00:05,89;1,26;-0,74;-1,86;
00:00:05,90;1,47;-0,64;-1,85;
00:00:05,91;1,52;-0,54;-1,84;
00:00:05,92;1,67;-0,43;-1,83;
00:00:05,93;1,71;-0,33;-1,82;
00:00:05,94;1,87;-0,22;-1,81;
00:00:05,95;1,90;-0,11;-1,79;
00:00:05,96;2,00;-0,01;-1,77;
00:00:05,97;2,10;0,10;-1,74;
00:00:05,98;2,14;0,21;-1,72;
00:00:05,99;2,22;0,32;-1,69;
00:00:06,00;2,26;0,44;-1,66;
00:00:06,01;2,34;0,56;-1,62;
00:00:06,02;2,35;0,68;-1,58;
00:00:06,03;2,33;0,79;-1,54;
