DASYLab - V 13.00.00
Worksheet name: 1702_SF
Recording date     : 19-2-2025, 10:49:04
Block length       : 64
Delta              : 0.01 sec.
Number of channels : 3
Measurement time[hh:mm:ss];6 [V];7 [V];8 [V];
00:00:00,00;0,02;0,01;0,02;
00:00:00,01;0,00;0,00;0,02;
00:00:00,02;0,01;0,00;0,02;
00:00:00,03;-0,03;-0,00;0,02;
00:00:00,04;-0,04;-0,00;0,02;
00:00:00,05;-0,05;-0,01;0,02;
00:00:00,06;-0,04;-0,01;0,02;
00:00:00,07;-0,04;-0,01;0,02;
00:00:00,08;-0,03;-0,02;0,02;
00:00:00,09;-0,02;-0,02;0,02;
00:00:00,10;-0,03;-0,02;0,02;
00:00:00,11;-0,05;-0,02;0,02;
00:00:00,12;-0,07;-0,03;0,02;
00:00:00,13;-0,08;-0,03;0,02;
00:00:00,14;-0,07;-0,04;0,02;
00:00:00,15;-0,04;-0,04;0,01;
00:00:00,16;-0,09;-0,04;0,01;
00:00:00,17;-0,05;-0,05;0,01;
00:00:00,18;-0,05;-0,05;0,01;
00:00:00,19;-0,05;-0,06;0,01;
00:00:00,20;-0,07;-0,06;0,01;
00:00:00,21;-0,10;-0,06;0,01;
00:00:00,22;-0,07;-0,07;0,00;
00:00:00,23;-0,09;-0,07;0,00;
00:00:00,24;-0,10;-0,08;0,00;
00:00:00,25;-0,12;-0,08;-0,00;
00:00:00,26;-0,12;-0,08;-0,00;
00:00:00,27;-0,07;-0,09;-0,01;
00:00:00,28;-0,09;-0,09;-0,01;
00:00:00,29;-0,12;-0,10;-0,01;
00:00:00,30;-0,11;-0,10;-0,01;
00:00:00,31;-0,09;-0,10;-0,01;
00:00:00,32;-0,11;-0,10;-0,02;
00:00:00,33;-0,12;-0,11;-0,02;
00:00:00,34;-0,12;-0,11;-0,02;
00:00:00,35;-0,11;-0,12;-0,03;
00:00:00,36;-0,08;-0,12;-0,03;
00:00:00,37;-0,11;-0,12;-0,03;
00:00:00,38;-0,09;-0,12;-0,03;
00:00:00,39;-0,11;-0,13;-0,04;
00:00:00,40;-0,07;-0,13;-0,04;
00:00:00,41;-0,10;-0,13;-0,05;
00:00:00,42;-0,11;-0,13;-0,05;
00:00:00,43;-0,06;-0,14;-0,05;
00:00:00,44;-0,06;-0,14;-0,06;
00:00:00,45;-0,05;-0,14;-0,06;
00:00:00,46;-0,07;-0,14;-0,06;
00:00:00,47;-0,04;-0,14;-0,07;
00:00:00,48;-0,06;-0,14;-0,07;
00:00:00,49;-0,07;-0,14;-0,07;
00:00:00,50;-0,02;-0,14;-0,08;
00:00:00,51;-0,06;-0,14;-0,08;
00:00:00,52;-0,03;-0,14;-0,08;
00:00:00,53;-0,00;-0,14;-0,09;
00:00:00,54;0,01;-0,14;-0,09;
00:00:00,55;-0,03;-0,14;-0,09;
00:00:00,56;0,01;-0,13;-0,10;
00:00:00,57;0,02;-0,13;-0,10;
00:00:00,58;0,02;-0,13;-0,10;
00:00:00,59;0,01;-0,13;-0,10;
00:00:00,60;0,06;-0,12;-0,11;
00:00:00,61;0,03;-0,12;-0,11;
00:00:00,62;0,04;-0,12;-0,11;
00:00:00,63;0,09;-0,11;-0,11;
00:00:00,64;0,06;-0,11;-0,11;
00:00:00,65;0,12;-0,10;-0,12;
00:00:00,66;0,11;-0,10;-0,12;
00:00:00,67;0,10;-0,09;-0,12;
00:00:00,68;0,13;-0,08;-0,12;
00:00:00,69;0,16;-0,08;-0,12;
00:00:00,70;0,16;-0,07;-0,12;
00:00:00,71;0,16;-0,06;-0,12;
00:00:00,72;0,20;-0,05;-0,12;
00:00:00,73;0,18;-0,04;-0,12;
00:00:00,74;0,21;-0,04;-0,12;
00:00:00,75;0,21;-0,03;-0,12;
00:00:00,76;0,22;-0,02;-0,12;
00:00:00,77;0,25;-0,01;-0,12;
00:00:00,78;0,29;0,00;-0,12;
00:00:00,79;0,28;0,01;-0,12;
00:00:00,80;0,27;0,03;-0,11;
00:00:00,81;0,33;0,03;-0,11;
00:00:00,82;0,30;0,05;-0,11;
00:00:00,83;0,31;0,06;-0,11;
00:00:00,84;0,36;0,07;-0,10;
00:00:00,85;0,38;0,08;-0,10;
00:00:00,86;0,36;0,09;-0,10;
00:00:00,87;0,38;0,10;-0,09;
00:00:00,88;0,39;0,11;-0,09;
00:00:00,89;0,43;0,13;-0,08;
00:00:00,90;0,42;0,14;-0,07;
00:00:00,91;0,42;0,15;-0,07;
00:00:00,92;0,42;0,16;-0,06;
00:00:00,93;0,45;0,18;-0,06;
00:00:00,94;0,42;0,19;-0,05;
00:00:00,95;0,47;0,20;-0,04;
00:00:00,96;0,47;0,22;-0,03;
00:00:00,97;0,43;0,23;-0,03;
00:00:00,98;0,47;0,24;-0,02;
00:00:00,99;0,46;0,25;-0,01;
00:00:01,00;0,45;0,26;-0,01;
00:00:01,01;0,47;0,28;0,00;
00:00:01,02;0,46;0,29;0,01;
00:00:01,03;0,45;0,30;0,02;
00:00:01,04;0,48;0,31;0,03;
00:00:01,05;0,45;0,32;0,04;
00:00:01,06;0,45;0,34;0,05;
00:00:01,07;0,47;0,35;0,05;
00:00:01,08;0,46;0,36;0,06;
00:00:01,09;0,46;0,36;0,07;
00:00:01,10;0,42;0,37;0,08;
00:00:01,11;0,45;0,38;0,09;
00:00:01,12;0,42;0,39;0,10;
00:00:01,13;0,40;0,40;0,12;
00:00:01,14;0,42;0,40;0,13;
00:00:01,15;0,38;0,41;0,14;
00:00:01,16;0,39;0,41;0,15;
00:00:01,17;0,35;0,41;0,16;
00:00:01,18;0,35;0,42;0,18;
00:00:01,19;0,35;0,42;0,19;
00:00:01,20;0,31;0,42;0,20;
00:00:01,21;0,31;0,42;0,21;
00:00:01,22;0,27;0,42;0,22;
00:00:01,23;0,27;0,42;0,23;
00:00:01,24;0,23;0,41;0,24;
00:00:01,25;0,21;0,41;0,25;
00:00:01,26;0,20;0,40;0,27;
00:00:01,27;0,21;0,40;0,28;
00:00:01,28;0,18;0,39;0,29;
00:00:01,29;0,14;0,39;0,30;
00:00:01,30;0,12;0,38;0,31;
00:00:01,31;0,11;0,37;0,31;
00:00:01,32;0,05;0,36;0,32;
00:00:01,33;0,07;0,35;0,33;
00:00:01,34;0,03;0,33;0,34;
00:00:01,35;-0,02;0,32;0,35;
00:00:01,36;-0,01;0,31;0,35;
00:00:01,37;-0,06;0,29;0,36;
00:00:01,38;-0,10;0,27;0,36;
00:00:01,39;-0,13;0,26;0,37;
00:00:01,40;-0,16;0,24;0,37;
00:00:01,41;-0,17;0,22;0,37;
00:00:01,42;-0,16;0,20;0,38;
00:00:01,43;-0,18;0,18;0,38;
00:00:01,44;-0,20;0,16;0,38;
00:00:01,45;-0,23;0,14;0,38;
00:00:01,46;-0,25;0,12;0,38;
00:00:01,47;-0,31;0,09;0,37;
00:00:01,48;-0,33;0,07;0,37;
00:00:01,49;-0,36;0,05;0,37;
00:00:01,50;-0,35;0,02;0,36;
00:00:01,51;-0,36;-0,00;0,36;
00:00:01,52;-0,40;-0,02;0,35;
00:00:01,53;-0,44;-0,05;0,35;
00:00:01,54;-0,44;-0,07;0,34;
00:00:01,55;-0,46;-0,10;0,33;
00:00:01,56;-0,49;-0,12;0,32;
00:00:01,57;-0,52;-0,14;0,31;
00:00:01,58;-0,51;-0,17;0,30;
00:00:01,59;-0,55;-0,19;0,29;
00:00:01,60;-0,56;-0,21;0,28;
00:00:01,61;-0,54;-0,24;0,27;
00:00:01,62;-0,54;-0,26;0,25;
00:00:01,63;-0,60;-0,28;0,24;
00:00:01,64;-0,56;-0,31;0,22;
00:00:01,65;-0,59;-0,33;0,20;
00:00:01,66;-0,59;-0,35;0,18;
00:00:01,67;-0,61;-0,37;0,17;
00:00:01,68;-0,59;-0,39;0,15;
00:00:01,69;-0,64;-0,41;0,13;
00:00:01,70;-0,65;-0,43;0,11;
00:00:01,71;-0,61;-0,45;0,09;
00:00:01,72;-0,65;-0,47;0,07;
00:00:01,73;-0,65;-0,49;0,04;
00:00:01,74;-0,60;-0,50;0,02;
00:00:01,75;-0,60;-0,52;0,00;
00:00:01,76;-0,63;-0,53;-0,02;
00:00:01,77;-0,63;-0,55;-0,04;
00:00:01,78;-0,58;-0,56;-0,06;
00:00:01,79;-0,61;-0,58;-0,08;
00:00:01,80;-0,58;-0,59;-0,11;
00:00:01,81;-0,59;-0,60;-0,13;
00:00:01,82;-0,54;-0,61;-0,15;
00:00:01,83;-0,55;-0,62;-0,17;
00:00:01,84;-0,55;-0,63;-0,19;
00:00:01,85;-0,48;-0,63;-0,21;
00:00:01,86;-0,49;-0,64;-0,24;
00:00:01,87;-0,48;-0,64;-0,26;
00:00:01,88;-0,43;-0,65;-0,28;
00:00:01,89;-0,41;-0,65;-0,30;
00:00:01,90;-0,40;-0,65;-0,32;
00:00:01,91;-0,38;-0,65;-0,34;
00:00:01,92;-0,31;-0,65;-0,36;
00:00:01,93;-0,29;-0,65;-0,37;
00:00:01,94;-0,26;-0,64;-0,39;
00:00:01,95;-0,22;-0,64;-0,41;
00:00:01,96;-0,17;-0,63;-0,43;
00:00:01,97;-0,14;-0,62;-0,44;
00:00:01,98;-0,11;-0,61;-0,46;
00:00:01,99;-0,09;-0,60;-0,47;
00:00:02,00;-0,03;-0,59;-0,49;
00:00:02,01;0,04;-0,57;-0,50;
00:00:02,02;0,03;-0,55;-0,51;
00:00:02,03;0,13;-0,54;-0,53;
00:00:02,04;0,13;-0,52;-0,54;
00:00:02,05;0,22;-0,50;-0,55;
00:00:02,06;0,27;-0,47;-0,56;
00:00:02,07;0,31;-0,45;-0,56;
00:00:02,08;0,37;-0,42;-0,57;
00:00:02,09;0,41;-0,39;-0,58;
00:00:02,10;0,42;-0,36;-0,58;
00:00:02,11;0,46;-0,33;-0,59;
00:00:02,12;0,54;-0,30;-0,59;
00:00:02,13;0,55;-0,27;-0,59;
00:00:02,14;0,62;-0,23;-0,59;
00:00:02,15;0,64;-0,20;-0,59;
00:00:02,16;0,68;-0,16;-0,59;
00:00:02,17;0,77;-0,12;-0,59;
00:00:02,18;0,79;-0,08;-0,59;
00:00:02,19;0,88;-0,04;-0,58;
00:00:02,20;0,87;0,01;-0,57;
00:00:02,21;0,92;0,05;-0,57;
00:00:02,22;0,96;0,10;-0,56;
00:00:02,23;1,00;0,14;-0,55;
00:00:02,24;1,05;0,19;-0,53;
00:00:02,25;1,07;0,24;-0,52;
00:00:02,26;1,12;0,28;-0,50;
00:00:02,27;1,15;0,33;-0,49;
00:00:02,28;1,17;0,38;-0,47;
00:00:02,29;1,18;0,42;-0,45;
00:00:02,30;1,24;0,47;-0,43;
00:00:02,31;1,21;0,52;-0,41;
00:00:02,32;1,24;0,57;-0,38;
00:00:02,33;1,23;0,61;-0,36;
00:00:02,34;1,27;0,66;-0,33;
00:00:02,35;1,23;0,71;-0,30;
00:00:02,36;1,22;0,76;-0,27;
00:00:02,37;1,23;0,81;-0,24;
00:00:02,38;1,20;0,85;-0,21;
00:00:02,39;1,17;0,89;-0,18;
00:00:02,40;1,17;0,93;-0,14;
00:00:02,41;1,15;0,97;-0,11;
00:00:02,42;1,13;1,01;-0,07;
00:00:02,43;1,06;1,05;-0,03;
00:00:02,44;1,05;1,08;0,01;
00:00:02,45;0,98;1,11;0,05;
00:00:02,46;0,92;1,13;0,09;
00:00:02,47;0,89;1,15;0,13;
00:00:02,48;0,82;1,17;0,17;
00:00:02,49;0,77;1,19;0,22;
00:00:02,50;0,73;1,20;0,26;
00:00:02,51;0,67;1,20;0,30;
00:00:02,52;0,59;1,20;0,34;
00:00:02,53;0,56;1,20;0,38;
00:00:02,54;0,45;1,19;0,43;
00:00:02,55;0,43;1,18;0,47;
00:00:02,56;0,33;1,17;0,51;
00:00:02,57;0,30;1,15;0,55;
00:00:02,58;0,23;1,12;0,60;
00:00:02,59;0,17;1,10;0,64;
00:00:02,60;0,06;1,06;0,68;
00:00:02,61;-0,01;1,03;0,73;
00:00:02,62;-0,09;0,99;0,77;
00:00:02,63;-0,15;0,95;0,81;
00:00:02,64;-0,22;0,90;0,84;
00:00:02,65;-0,25;0,85;0,88;
00:00:02,66;-0,30;0,80;0,91;
00:00:02,67;-0,38;0,75;0,94;
00:00:02,68;-0,46;0,70;0,97;
00:00:02,69;-0,53;0,64;1,00;
00:00:02,70;-0,59;0,58;1,02;
00:00:02,71;-0,61;0,52;1,04;
00:00:02,72;-0,69;0,46;1,06;
00:00:02,73;-0,76;0,40;1,08;
00:00:02,74;-0,78;0,34;1,08;
00:00:02,75;-0,82;0,28;1,09;
00:00:02,76;-0,88;0,21;1,10;
00:00:02,77;-0,96;0,14;1,10;
00:00:02,78;-0,98;0,08;1,09;
00:00:02,79;-1,05;0,01;1,09;
00:00:02,80;-1,05;-0,06;1,08;
00:00:02,81;-1,13;-0,12;1,06;
00:00:02,82;-1,17;-0,19;1,05;
00:00:02,83;-1,21;-0,25;1,03;
00:00:02,84;-1,23;-0,31;1,00;
00:00:02,85;-1,26;-0,38;0,97;
00:00:02,86;-1,30;-0,44;0,94;
00:00:02,87;-1,28;-0,50;0,91;
00:00:02,88;-1,35;-0,55;0,87;
00:00:02,89;-1,37;-0,61;0,83;
00:00:02,90;-1,39;-0,67;0,78;
00:00:02,91;-1,37;-0,72;0,74;
00:00:02,92;-1,41;-0,78;0,69;
00:00:02,93;-1,40;-0,83;0,64;
00:00:02,94;-1,42;-0,88;0,59;
00:00:02,95;-1,44;-0,93;0,53;
00:00:02,96;-1,47;-0,97;0,48;
00:00:02,97;-1,48;-1,02;0,42;
00:00:02,98;-1,48;-1,06;0,36;
00:00:02,99;-1,48;-1,10;0,31;
00:00:03,00;-1,47;-1,14;0,24;
00:00:03,01;-1,48;-1,18;0,19;
00:00:03,02;-1,43;-1,21;0,12;
00:00:03,03;-1,46;-1,24;0,06;
00:00:03,04;-1,44;-1,27;-0,00;
00:00:03,05;-1,43;-1,30;-0,06;
00:00:03,06;-1,43;-1,32;-0,12;
00:00:03,07;-1,38;-1,35;-0,18;
00:00:03,08;-1,39;-1,37;-0,24;
00:00:03,09;-1,33;-1,39;-0,30;
00:00:03,10;-1,30;-1,41;-0,36;
00:00:03,11;-1,28;-1,42;-0,42;
00:00:03,12;-1,27;-1,44;-0,48;
00:00:03,13;-1,23;-1,45;-0,53;
00:00:03,14;-1,20;-1,46;-0,58;
00:00:03,15;-1,12;-1,47;-0,64;
00:00:03,16;-1,07;-1,47;-0,69;
00:00:03,17;-1,02;-1,48;-0,74;
00:00:03,18;-0,98;-1,48;-0,79;
00:00:03,19;-0,89;-1,48;-0,83;
00:00:03,20;-0,83;-1,47;-0,88;
00:00:03,21;-0,76;-1,47;-0,92;
00:00:03,22;-0,74;-1,46;-0,96;
00:00:03,23;-0,64;-1,45;-1,00;
00:00:03,24;-0,55;-1,44;-1,04;
00:00:03,25;-0,51;-1,42;-1,07;
00:00:03,26;-0,40;-1,40;-1,11;
00:00:03,27;-0,33;-1,38;-1,14;
00:00:03,28;-0,23;-1,35;-1,17;
00:00:03,29;-0,18;-1,33;-1,20;
00:00:03,30;-0,04;-1,29;-1,23;
00:00:03,31;0,06;-1,26;-1,25;
00:00:03,32;0,14;-1,22;-1,27;
00:00:03,33;0,26;-1,18;-1,29;
00:00:03,34;0,33;-1,14;-1,31;
00:00:03,35;0,46;-1,09;-1,33;
00:00:03,36;0,58;-1,03;-1,34;
00:00:03,37;0,67;-0,98;-1,36;
00:00:03,38;0,79;-0,92;-1,37;
00:00:03,39;0,91;-0,86;-1,38;
00:00:03,40;1,04;-0,80;-1,38;
00:00:03,41;1,14;-0,74;-1,39;
00:00:03,42;1,22;-0,67;-1,39;
00:00:03,43;1,33;-0,59;-1,39;
00:00:03,44;1,43;-0,52;-1,39;
00:00:03,45;1,56;-0,44;-1,38;
00:00:03,46;1,62;-0,36;-1,38;
00:00:03,47;1,75;-0,27;-1,37;
00:00:03,48;1,84;-0,18;-1,36;
00:00:03,49;1,93;-0,09;-1,34;
00:00:03,50;2,01;0,01;-1,33;
00:00:03,51;2,11;0,11;-1,31;
00:00:03,52;2,17;0,22;-1,29;
00:00:03,53;2,23;0,32;-1,26;
00:00:03,54;2,25;0,43;-1,24;
00:00:03,55;2,31;0,54;-1,20;
00:00:03,56;2,34;0,65;-1,17;
00:00:03,57;2,30;0,76;-1,14;
00:00:03,58;2,31;0,87;-1,10;
00:00:03,59;2,28;0,99;-1,06;
00:00:03,60;2,30;1,10;-1,01;
00:00:03,61;2,25;1,21;-0,96;
00:00:03,62;2,18;1,31;-0,91;
00:00:03,63;2,11;1,42;-0,85;
00:00:03,64;2,03;1,52;-0,79;
00:00:03,65;1,95;1,55;-0,73;
00:00:03,66;1,85;1,68;-0,67;
00:00:03,67;1,77;1,79;-0,60;
00:00:03,68;1,65;1,89;-0,53;
00:00:03,69;1,50;1,97;-0,46;
00:00:03,70;1,37;2,04;-0,39;
00:00:03,71;1,29;2,10;-0,31;
00:00:03,72;1,11;2,15;-0,23;
00:00:03,73;1,01;2,19;-0,14;
00:00:03,74;0,87;2,22;-0,05;
00:00:03,75;0,69;2,23;0,04;
00:00:03,76;0,55;2,24;0,13;
00:00:03,77;0,41;2,24;0,22;
00:00:03,78;0,31;2,22;0,32;
00:00:03,79;0,14;2,19;0,42;
00:00:03,80;0,02;2,16;0,52;
00:00:03,81;-0,08;2,10;0,62;
00:00:03,82;-0,19;2,04;0,72;
00:00:03,83;-0,25;1,89;0,82;
00:00:03,84;-0,37;1,63;0,92;
00:00:03,85;-0,41;1,62;1,02;
00:00:03,86;-0,53;1,63;1,11;
00:00:03,87;-0,59;1,57;1,21;
00:00:03,88;-0,70;1,47;1,31;
00:00:03,89;-0,78;1,36;1,40;
00:00:03,90;-0,89;1,23;1,50;
00:00:03,91;-1,03;1,10;1,59;
00:00:03,92;-1,08;0,97;1,68;
00:00:03,93;-1,21;0,83;1,76;
00:00:03,94;-1,25;0,69;1,83;
00:00:03,95;-1,35;0,55;1,89;
00:00:03,96;-1,44;0,41;1,95;
00:00:03,97;-1,51;0,28;2,00;
00:00:03,98;-1,55;0,15;2,04;
00:00:03,99;-1,62;0,02;2,07;
00:00:04,00;-1,64;-0,09;2,09;
00:00:04,01;-1,69;-0,20;2,10;
00:00:04,02;-1,74;-0,29;2,10;
00:00:04,03;-1,82;-0,38;2,08;
00:00:04,04;-1,86;-0,46;2,06;
00:00:04,05;-1,88;-0,54;2,03;
00:00:04,06;-1,93;-0,63;1,98;
00:00:04,07;-1,94;-0,72;1,93;
00:00:04,08;-2,02;-0,82;1,87;
00:00:04,09;-2,04;-0,92;1,79;
00:00:04,10;-2,03;-1,02;1,71;
00:00:04,11;-2,06;-1,11;1,62;
00:00:04,12;-2,05;-1,20;1,52;
00:00:04,13;-2,06;-1,28;1,42;
00:00:04,14;-2,09;-1,36;1,31;
00:00:04,15;-2,11;-1,43;1,19;
00:00:04,16;-2,12;-1,50;1,07;
00:00:04,17;-2,10;-1,56;0,95;
00:00:04,18;-2,12;-1,62;0,82;
00:00:04,19;-2,12;-1,68;0,69;
00:00:04,20;-2,10;-1,73;0,57;
00:00:04,21;-2,11;-1,79;0,44;
00:00:04,22;-2,06;-1,84;0,32;
00:00:04,23;-2,09;-1,88;0,20;
00:00:04,24;-2,06;-1,92;0,08;
00:00:04,25;-2,06;-1,96;-0,03;
00:00:04,26;-2,03;-2,00;-0,12;
00:00:04,27;-1,98;-2,02;-0,22;
00:00:04,28;-1,96;-2,05;-0,30;
00:00:04,29;-1,95;-2,07;-0,38;
00:00:04,30;-1,87;-2,09;-0,47;
00:00:04,31;-1,82;-2,11;-0,56;
00:00:04,32;-1,80;-2,12;-0,65;
00:00:04,33;-1,76;-2,13;-0,74;
00:00:04,34;-1,69;-2,14;-0,84;
00:00:04,35;-1,64;-2,15;-0,94;
00:00:04,36;-1,61;-2,15;-1,03;
00:00:04,37;-1,55;-2,15;-1,12;
00:00:04,38;-1,45;-2,15;-1,20;
00:00:04,39;-1,38;-2,15;-1,27;
00:00:04,40;-1,32;-2,14;-1,34;
00:00:04,41;-1,24;-2,13;-1,41;
00:00:04,42;-1,17;-2,12;-1,47;
00:00:04,43;-1,04;-2,10;-1,53;
00:00:04,44;-0,93;-2,09;-1,58;
00:00:04,45;-0,81;-2,07;-1,63;
00:00:04,46;-0,70;-2,04;-1,68;
00:00:04,47;-0,57;-2,01;-1,73;
00:00:04,48;-0,48;-1,98;-1,78;
00:00:04,49;-0,32;-1,95;-1,82;
00:00:04,50;-0,19;-1,91;-1,86;
00:00:04,51;-0,07;-1,87;-1,89;
00:00:04,52;0,07;-1,82;-1,92;
00:00:04,53;0,19;-1,77;-1,95;
00:00:04,54;0,36;-1,71;-1,98;
00:00:04,55;0,49;-1,65;-2,00;
00:00:04,56;0,68;-1,59;-2,02;
00:00:04,57;0,85;-1,53;-2,03;
00:00:04,58;0,97;-1,45;-2,05;
00:00:04,59;1,14;-1,38;-2,06;
00:00:04,60;1,30;-1,29;-2,07;
00:00:04,61;1,50;-1,21;-2,07;
00:00:04,62;1,64;-1,11;-2,07;
00:00:04,63;1,81;-1,01;-2,07;
00:00:04,64;1,98;-0,90;-2,07;
00:00:04,65;2,13;-0,78;-2,06;
00:00:04,66;2,29;-0,66;-2,05;
00:00:04,67;2,40;-0,54;-2,04;
00:00:04,68;2,55;-0,41;-2,03;
00:00:04,69;2,67;-0,28;-2,01;
00:00:04,70;2,73;-0,15;-1,99;
00:00:04,71;2,82;-0,02;-1,96;
00:00:04,72;2,91;0,12;-1,94;
00:00:04,73;2,94;0,27;-1,91;
00:00:04,74;2,99;0,42;-1,87;
00:00:04,75;3,01;0,58;-1,84;
00:00:04,76;2,98;0,74;-1,80;
00:00:04,77;2,98;0,91;-1,75;
00:00:04,78;2,89;1,08;-1,71;
00:00:04,79;2,84;0,99;-1,66;
00:00:04,80;2,74;1,05;-1,60;
00:00:04,81;2,62;1,44;-1,55;
00:00:04,82;2,49;1,71;-1,48;
00:00:04,83;2,40;1,91;-1,42;
00:00:04,84;2,25;2,08;-1,34;
00:00:04,85;2,10;2,23;-1,27;
00:00:04,86;1,89;2,37;-1,18;
00:00:04,87;1,73;2,50;-1,10;
00:00:04,88;1,55;2,62;-1,00;
00:00:04,89;1,37;2,73;-0,90;
00:00:04,90;1,20;2,82;-0,79;
00:00:04,91;1,04;2,89;-0,67;
00:00:04,92;0,87;2,95;-0,55;
00:00:04,93;0,70;2,99;-0,43;
00:00:04,94;0,53;3,00;-0,31;
00:00:04,95;0,32;2,99;-0,18;
00:00:04,96;0,19;2,96;-0,05;
00:00:04,97;-0,02;2,91;0,08;
00:00:04,98;-0,17;2,84;0,22;
00:00:04,99;-0,32;2,75;0,36;
00:00:05,00;-0,45;2,64;0,51;
00:00:05,01;-0,53;2,52;0,66;
00:00:05,02;-0,63;2,39;0,81;
00:00:05,03;-0,72;2,24;0,97;
00:00:05,04;-0,85;2,05;1,13;
00:00:05,05;-0,89;1,28;1,29;
00:00:05,06;-0,98;1,42;1,45;
00:00:05,07;-1,11;1,48;1,61;
00:00:05,08;-1,15;1,40;1,76;
00:00:05,09;-1,24;1,25;1,91;
00:00:05,10;-1,37;1,07;2,06;
00:00:05,11;-1,46;0,89;2,20;
00:00:05,12;-1,50;0,71;2,33;
00:00:05,13;-1,59;0,53;2,45;
00:00:05,14;-1,69;0,35;2,57;
00:00:05,15;-1,75;0,18;2,67;
00:00:05,16;-1,82;0,01;2,75;
00:00:05,17;-1,87;-0,15;2,82;
00:00:05,18;-1,90;-0,30;2,86;
00:00:05,19;-1,97;-0,44;2,89;
00:00:05,20;-2,01;-0,57;2,89;
00:00:05,21;-2,01;-0,68;2,88;
00:00:05,22;-2,04;-0,78;2,85;
00:00:05,23;-2,07;-0,87;2,79;
00:00:05,24;-2,15;-0,96;2,72;
00:00:05,25;-2,17;-1,04;2,63;
00:00:05,26;-2,15;-1,13;2,52;
00:00:05,27;-2,16;-1,22;2,40;
00:00:05,28;-2,21;-1,31;2,27;
00:00:05,29;-2,17;-1,41;2,13;
00:00:05,30;-2,22;-1,50;1,97;
00:00:05,31;-2,22;-1,58;1,82;
00:00:05,32;-2,23;-1,67;1,65;
00:00:05,33;-2,23;-1,75;1,48;
00:00:05,34;-2,22;-1,82;1,31;
00:00:05,35;-2,23;-1,88;1,14;
00:00:05,36;-2,22;-1,93;0,97;
00:00:05,37;-2,19;-1,98;0,79;
00:00:05,38;-2,17;-2,02;0,62;
00:00:05,39;-2,15;-2,06;0,44;
00:00:05,40;-2,14;-2,09;0,27;
00:00:05,41;-2,15;-2,12;0,11;
00:00:05,42;-2,10;-2,15;-0,05;
00:00:05,43;-2,09;-2,18;-0,20;
00:00:05,44;-2,05;-2,21;-0,35;
00:00:05,45;-2,03;-2,23;-0,49;
00:00:05,46;-1,96;-2,25;-0,61;
00:00:05,47;-1,94;-2,27;-0,72;
00:00:05,48;-1,89;-2,28;-0,82;
00:00:05,49;-1,85;-2,30;-0,90;
00:00:05,50;-1,81;-2,30;-0,98;
00:00:05,51;-1,74;-2,31;-1,06;
00:00:05,52;-1,70;-2,31;-1,15;
00:00:05,53;-1,65;-2,31;-1,23;
00:00:05,54;-1,61;-2,31;-1,32;
00:00:05,55;-1,49;-2,30;-1,41;
00:00:05,56;-1,43;-2,29;-1,50;
00:00:05,57;-1,33;-2,28;-1,58;
00:00:05,58;-1,30;-2,27;-1,67;
00:00:05,59;-1,16;-2,25;-1,74;
00:00:05,60;-1,07;-2,23;-1,81;
00:00:05,61;-0,95;-2,20;-1,87;
00:00:05,62;-0,85;-2,17;-1,92;
00:00:05,63;-0,75;-2,14;-1,97;
00:00:05,64;-0,63;-2,11;-2,01;
00:00:05,65;-0,50;-2,07;-2,05;
00:00:05,66;-0,34;-2,03;-2,09;
00:00:05,67;-0,24;-1,99;-2,12;
00:00:05,68;-0,07;-1,94;-2,15;
00:00:05,69;0,05;-1,90;-2,18;
00:00:05,70;0,19;-1,84;-2,21;
00:00:05,71;0,33;-1,79;-2,23;
00:00:05,72;0,47;-1,73;-2,25;
00:00:05,73;0,61;-1,66;-2,26;
00:00:05,74;0,72;-1,60;-2,27;
00:00:05,75;0,88;-1,52;-2,28;
00:00:05,76;1,04;-1,45;-2,29;
00:00:05,77;1,22;-1,36;-2,29;
00:00:05,78;1,36;-1,27;-2,29;
00:00:05,79;1,51;-1,17;-2,28;
00:00:05,80;1,65;-1,07;-2,28;
00:00:05,81;1,81;-0,95;-2,27;
00:00:05,82;1,95;-0,83;-2,26;
00:00:05,83;2,09;-0,71;-2,25;
00:00:05,84;2,23;-0,58;-2,24;
00:00:05,85;2,34;-0,44;-2,22;
00:00:05,86;2,44;-0,31;-2,20;
00:00:05,87;2,54;-0,18;-2,17;
00:00:05,88;2,63;-0,04;-2,15;
00:00:05,89;2,74;0,09;-2,11;
00:00:05,90;2,75;0,23;-2,08;
00:00:05,91;2,82;0,37;-2,04;
00:00:05,92;2,81;0,52;-2,00;
00:00:05,93;2,81;0,67;-1,95;
00:00:05,94;2,79;0,84;-1,90;
00:00:05,95;2,77;1,00;-1,85;
00:00:05,96;2,73;1,16;-1,79;
00:00:05,97;2,68;0,96;-1,73;
00:00:05,98;2,58;1,14;-1,66;
00:00:05,99;2,48;1,50;-1,59;
00:00:06,00;2,37;1,75;-1,52;
00:00:06,01;2,26;1,93;-1,45;
00:00:06,02;2,15;2,08;-1,36;
00:00:06,03;2,03;2,22;-1,28;
00:00:06,04;1,86;2,35;-1,18;
00:00:06,05;1,73;2,47;-1,09;
00:00:06,06;1,55;2,57;-0,98;
00:00:06,07;1,43;2,66;-0,86;
00:00:06,08;1,26;2,74;-0,74;
00:00:06,09;1,08;2,79;-0,62;
00:00:06,10;0,97;2,84;-0,49;
