DASYLab - V 13.00.00
Worksheet name: 1702_SF_WG
Recording date     : 17-2-2025, 17:00:12
Block length       : 64
Delta              : 0.01 sec.
Number of channels : 3
Measurement time[hh:mm:ss];6 [V];7 [V];8 [V];
00:00:01,28;-0,12;-0,01;-0,02;
00:00:01,29;-0,03;-0,01;-0,02;
00:00:01,30;-0,04;-0,01;-0,02;
00:00:01,31;-0,03;-0,01;-0,02;
00:00:01,32;-0,08;-0,01;-0,02;
00:00:01,33;-0,11;-0,01;-0,02;
00:00:01,34;-0,06;-0,01;-0,02;
00:00:01,35;-0,12;-0,01;-0,01;
00:00:01,36;-0,04;-0,01;-0,02;
00:00:01,37;-0,11;-0,01;-0,02;
00:00:01,38;-0,12;-0,01;-0,02;
00:00:01,39;-0,08;-0,01;-0,02;
00:00:01,40;-0,02;-0,01;-0,01;
00:00:01,41;-0,12;-0,01;-0,02;
00:00:01,42;-0,06;-0,01;-0,01;
00:00:01,43;-0,12;-0,01;-0,02;
00:00:01,44;-0,10;-0,01;-0,02;
00:00:01,45;-0,12;-0,01;-0,01;
00:00:01,46;-0,12;-0,01;-0,02;
00:00:01,47;-0,02;-0,01;-0,01;
00:00:01,48;-0,11;-0,01;-0,02;
00:00:01,49;-0,03;-0,01;-0,02;
00:00:01,50;-0,07;-0,01;-0,02;
00:00:01,51;-0,06;-0,01;-0,02;
00:00:01,52;-0,01;-0,01;-0,01;
00:00:01,53;-0,10;-0,01;-0,02;
00:00:01,54;-0,09;-0,01;-0,02;
00:00:01,55;-0,10;-0,01;-0,02;
00:00:01,56;-0,06;-0,01;-0,02;
00:00:01,57;-0,06;-0,01;-0,02;
00:00:01,58;-0,08;-0,01;-0,02;
00:00:01,59;-0,04;-0,01;-0,02;
00:00:01,60;-0,05;-0,01;-0,02;
00:00:01,61;-0,02;-0,01;-0,02;
00:00:01,62;-0,04;-0,01;-0,02;
00:00:01,63;-0,12;-0,01;-0,02;
00:00:01,64;-0,02;-0,01;-0,02;
00:00:01,65;-0,10;-0,01;-0,02;
00:00:01,66;-0,03;-0,01;-0,02;
00:00:01,67;-0,08;-0,01;-0,02;
00:00:01,68;-0,02;-0,01;-0,02;
00:00:01,69;-0,07;-0,01;-0,02;
00:00:01,70;-0,09;-0,01;-0,02;
00:00:01,71;-0,12;-0,01;-0,02;
00:00:01,72;-0,04;-0,01;-0,02;
00:00:01,73;-0,12;-0,01;-0,02;
00:00:01,74;-0,10;-0,01;-0,02;
00:00:01,75;-0,04;-0,01;-0,02;
00:00:01,76;-0,11;-0,01;-0,02;
00:00:01,77;-0,12;-0,01;-0,02;
00:00:01,78;-0,09;-0,01;-0,02;
00:00:01,79;-0,12;-0,01;-0,02;
00:00:01,80;-0,12;-0,01;-0,02;
00:00:01,81;-0,10;-0,01;-0,02;
00:00:01,82;-0,12;-0,01;-0,02;
00:00:01,83;-0,02;-0,01;-0,02;
00:00:01,84;-0,12;-0,01;-0,02;
00:00:01,85;-0,05;-0,01;-0,02;
00:00:01,86;-0,12;-0,01;-0,02;
00:00:01,87;-0,12;-0,01;-0,02;
00:00:01,88;-0,11;-0,01;-0,02;
00:00:01,89;-0,12;-0,01;-0,02;
00:00:01,90;-0,07;-0,01;-0,02;
00:00:01,91;-0,05;-0,01;-0,02;
00:00:01,92;-0,11;-0,01;-0,02;
00:00:01,93;-0,02;-0,01;-0,02;
00:00:01,94;-0,06;-0,01;-0,02;
00:00:01,95;-0,07;-0,01;-0,02;
00:00:01,96;-0,04;-0,01;-0,02;
00:00:01,97;-0,04;-0,01;-0,02;
00:00:01,98;-0,06;-0,01;-0,02;
00:00:01,99;-0,12;-0,01;-0,02;
00:00:02,00;-0,11;-0,01;-0,02;
00:00:02,01;-0,12;-0,01;-0,02;
00:00:02,02;-0,08;-0,01;-0,02;
00:00:02,03;-0,11;-0,01;-0,02;
00:00:02,04;-0,11;-0,01;-0,02;
00:00:02,05;-0,02;-0,01;-0,02;
00:00:02,06;-0,11;-0,01;-0,02;
00:00:02,07;-0,05;-0,01;-0,02;
00:00:02,08;-0,03;-0,01;-0,02;
00:00:02,09;-0,02;-0,01;-0,02;
00:00:02,10;-0,12;-0,01;-0,02;
00:00:02,11;-0,08;-0,01;-0,02;
00:00:02,12;-0,11;-0,01;-0,02;
00:00:02,13;-0,04;-0,01;-0,02;
00:00:02,14;-0,06;-0,01;-0,02;
00:00:02,15;-0,12;-0,01;-0,02;
00:00:02,16;-0,12;-0,01;-0,02;
00:00:02,17;-0,09;-0,01;-0,02;
00:00:02,18;-0,06;-0,01;-0,02;
00:00:02,19;-0,09;-0,01;-0,02;
00:00:02,20;-0,07;-0,01;-0,02;
00:00:02,21;-0,04;-0,01;-0,02;
00:00:02,22;-0,12;-0,01;-0,02;
00:00:02,23;-0,02;-0,01;-0,02;
00:00:02,24;-0,06;-0,01;-0,02;
00:00:02,25;-0,10;-0,01;-0,02;
00:00:02,26;-0,08;-0,01;-0,02;
00:00:02,27;-0,08;-0,01;-0,02;
00:00:02,28;-0,09;-0,01;-0,02;
00:00:02,29;-0,10;-0,01;-0,02;
00:00:02,30;-0,04;-0,01;-0,02;
00:00:02,31;-0,12;-0,01;-0,02;
00:00:02,32;-0,04;-0,01;-0,02;
00:00:02,33;-0,12;-0,01;-0,02;
00:00:02,34;-0,07;-0,01;-0,02;
00:00:02,35;-0,09;-0,01;-0,02;
00:00:02,36;-0,10;-0,01;-0,02;
00:00:02,37;-0,02;-0,01;-0,02;
00:00:02,38;-0,06;-0,01;-0,02;
00:00:02,39;-0,08;-0,01;-0,02;
00:00:02,40;-0,10;-0,01;-0,02;
00:00:02,41;-0,02;-0,01;-0,02;
00:00:02,42;-0,04;-0,01;-0,02;
00:00:02,43;-0,09;-0,01;-0,02;
00:00:02,44;-0,11;-0,01;-0,02;
00:00:02,45;-0,02;-0,01;-0,02;
00:00:02,46;-0,10;-0,01;-0,01;
00:00:02,47;-0,02;-0,01;-0,02;
00:00:02,48;-0,08;-0,01;-0,02;
00:00:02,49;-0,09;-0,01;-0,02;
00:00:02,50;-0,03;-0,01;-0,02;
00:00:02,51;-0,06;-0,01;-0,02;
00:00:02,52;-0,12;-0,01;-0,02;
00:00:02,53;-0,12;-0,01;-0,01;
00:00:02,54;-0,12;-0,01;-0,02;
00:00:02,55;-0,10;-0,01;-0,02;
00:00:02,56;-0,12;-0,01;-0,01;
00:00:02,57;-0,02;-0,01;-0,02;
00:00:02,58;-0,06;-0,01;-0,02;
00:00:02,59;-0,05;-0,01;-0,02;
00:00:02,60;-0,11;-0,01;-0,02;
00:00:02,61;-0,02;-0,01;-0,02;
00:00:02,62;-0,13;-0,01;-0,02;
00:00:02,63;-0,02;-0,01;-0,02;
00:00:02,64;-0,02;-0,01;-0,02;
00:00:02,65;-0,11;-0,01;-0,02;
00:00:02,66;-0,11;-0,01;-0,02;
00:00:02,67;-0,12;-0,01;-0,02;
00:00:02,68;-0,12;-0,01;-0,02;
00:00:02,69;-0,02;-0,01;-0,02;
00:00:02,70;-0,09;-0,01;-0,02;
00:00:02,71;-0,05;-0,01;-0,02;
00:00:02,72;-0,05;-0,01;-0,02;
00:00:02,73;-0,11;-0,01;-0,02;
00:00:02,74;-0,11;-0,01;-0,02;
00:00:02,75;-0,11;-0,01;-0,02;
00:00:02,76;-0,11;-0,01;-0,02;
00:00:02,77;-0,02;-0,01;-0,02;
00:00:02,78;-0,12;-0,01;-0,02;
00:00:02,79;-0,11;-0,01;-0,02;
00:00:02,80;-0,06;-0,01;-0,02;
00:00:02,81;-0,02;-0,01;-0,02;
00:00:02,82;-0,10;-0,01;-0,02;
00:00:02,83;-0,03;-0,01;-0,02;
00:00:02,84;-0,13;-0,01;-0,02;
00:00:02,85;-0,11;-0,01;-0,02;
00:00:02,86;-0,11;-0,01;-0,02;
00:00:02,87;-0,02;-0,01;-0,02;
00:00:02,88;-0,12;-0,01;-0,02;
00:00:02,89;-0,09;-0,01;-0,02;
00:00:02,90;-0,02;-0,01;-0,02;
